congress_num,icpsr_id,state_code,congressional_district_num,state,party_code,name,dim1,dim2,dim1_se,dim2_se,correlation_dim1_dim2_se,log_likelihood,num_votes,num_classification_errors,geom_mean_prob
92,7722,56,0,WEST VI,100,RANDOLPH J,-0.243,0.367,0.0441,0.0595,-0.0745,-273.06064,780,138,0.705
92,1366,56,0,WEST VI,100,BYRD  R.,-0.253,0.647,0.0785,0.0219,-0.324,-302.26205,774,146,0.677
92,10816,25,0,WISCONS,100,NELSON G,-0.556,0.381,0.0161,0.1671,-0.054,-176.83275,769,75,0.795
92,7638,25,0,WISCONS,100,PROXMIRE W,-0.493,0.814,0.0351,0.0852,-0.3459,-289.44974,783,140,0.691
92,11202,68,0,WYOMING,200,HANSEN C,0.482,-0.262,0.0582,0.1916,0.0228,-95.04753,692,40,0.872
92,6249,68,0,WYOMING,100,MCGEE G,-0.166,0.102,0.0248,0.0585,-0.2338,-268.73679,545,122,0.611
93,99904,99,0,USA,200,NIXON,0.466,-0.885,0.044,0.1684,-0.1857,-80.43023,229,34,0.704
93,99905,99,0,USA,200,FORD,0.363,-0.932,0.0571,0.1793,-0.0005,-56.15667,61,26,0.398
93,8764,41,0,ALABAMA,100,SPARKMAN J,-0.123,0.716,0.1315,0.0298,-0.1834,-312.11285,795,152,0.675
93,12100,41,0,ALABAMA,100,ALLEN J,0.067,0.998,0.1537,0.1824,-0.0473,-352.8497,934,174,0.685
93,12105,81,0,ALASKA,100,GRAVEL M,-0.288,0.131,0.0148,0.0869,-0.2752,-267.57843,690,117,0.679
93,12109,81,0,ALASKA,200,STEVENS T,0.153,-0.702,0.0286,0.0895,-0.0787,-359.4342,925,155,0.678
93,3658,61,0,ARIZONA,200,GOLDWATER B,0.645,-0.662,0.0514,0.1516,-0.2347,-198.16032,685,82,0.749
93,10804,61,0,ARIZONA,200,FANNIN P,0.566,-0.153,0.0603,0.1933,-0.0961,-165.11475,902,63,0.833
93,6151,42,0,ARKANSA,100,MCCLELLAN J,0.027,0.683,0.1431,0.0348,-0.1987,-316.65097,946,159,0.716
93,3388,42,0,ARKANSA,100,FULBRIGHT J,-0.708,1.42,0.2217,0.2115,-0.4712,-256.84451,576,128,0.64
93,10777,71,0,CALIFOR,100,TUNNEY J,-0.293,-0.226,0.0453,0.0444,-0.1888,-240.88266,895,115,0.764
93,12103,71,0,CALIFOR,100,CRANSTON A,-0.368,0.02,0.0309,0.0968,-0.2945,-217.02155,896,88,0.785
93,14104,62,0,COLORAD,100,HASKELL F,-0.421,0.51,0.0246,0.1054,-0.2361,-267.86209,906,118,0.744
93,10514,62,0,COLORAD,200,DOMINICK P,0.335,-0.544,0.0265,0.1758,-0.0377,-265.18024,796,118,0.717
93,12032,1,0,CONNECT,200,WEICKER L,0.121,-0.86,0.062,0.0793,-0.1497,-428.10391,912,224,0.625
93,7847,1,0,CONNECT,100,RIBICOFF A,-0.338,-0.18,0.0409,0.0552,-0.2493,-290.43616,944,128,0.735
93,14101,11,0,DELAWAR,100,BIDEN J,-0.402,0.511,0.0146,0.0987,0.0295,-367.80212,885,179,0.66
93,11044,11,0,DELAWAR,200,ROTH W,0.298,-0.652,0.0146,0.1231,-0.0745,-501.02689,953,243,0.591
93,10593,43,0,FLORIDA,200,GURNEY E,0.315,-0.077,0.0611,0.1353,-0.2407,-267.46866,867,127,0.735
93,13101,43,0,FLORIDA,100,CHILES L,-0.208,0.568,0.0962,0.0528,-0.2488,-386.69476,907,191,0.653
93,9174,44,0,GEORGIA,100,TALMADGE H,-0.093,0.891,0.1486,0.0753,-0.1086,-257.37585,884,107,0.747
93,14108,44,0,GEORGIA,100,NUNN S,-0.088,0.781,0.1408,0.046,-0.1954,-312.09155,982,140,0.728
93,3255,82,0,HAWAII,200,FONG H,0.193,-0.581,0.017,0.0892,-0.1184,-304.4043,821,132,0.69
93,4812,82,0,HAWAII,100,INOUYE D,-0.318,0.16,0.0113,0.0955,-0.2261,-212.27116,775,102,0.76
93,11029,63,0,IDAHO,200,MCCLURE J,0.476,-0.218,0.0539,0.1721,-0.0877,-317.45096,848,150,0.688
93,1721,63,0,IDAHO,100,CHURCH F,-0.368,0.44,0.0297,0.0917,-0.3075,-254.24211,804,109,0.729
93,13102,21,0,ILLINOI,100,STEVENSON A,-0.333,-0.09,0.0332,0.0791,-0.2505,-253.23126,969,110,0.77
93,11205,21,0,ILLINOI,200,PERCY C,0.059,-0.884,0.0714,0.0694,-0.1919,-320.54715,878,153,0.694
93,10800,22,0,INDIANA,100,BAYH B,-0.403,0.18,0.0193,0.1208,-0.069,-210.86632,814,89,0.772
93,4154,22,0,INDIANA,100,HARTKE V,-0.437,0.431,0.017,0.1221,-0.2347,-297.90488,817,137,0.694
93,12106,31,0,IOWA,100,HUGHES H,-0.56,0.375,0.0313,0.1768,-0.233,-210.63843,833,98,0.777
93,14102,31,0,IOWA,100,CLARK D,-0.538,0.109,0.0474,0.168,0.0517,-219.16776,984,88,0.8
93,10817,32,0,KANSAS,200,PEARSON J,0.062,-0.532,0.0286,0.0415,-0.1328,-309.39804,859,148,0.698
93,10513,32,0,KANSAS,200,DOLE R,0.265,-0.453,0.0222,0.1195,-0.0404,-359.74182,942,162,0.683
93,14106,51,0,KENTUCK,100,HUDDLESTON,-0.294,0.539,0.0833,0.079,-0.4594,-300.42102,846,142,0.701
93,12102,51,0,KENTUCK,200,COOK M,0.137,-0.508,0.0185,0.0576,-0.1831,-371.69217,817,172,0.634
93,5767,45,0,LOUISIA,100,LONG R,-0.126,0.792,0.1111,0.0229,0.0008,-322.85123,833,157,0.679
93,14107,45,0,LOUISIA,100,JOHNSTON J,-0.113,0.556,0.121,0.0348,-0.1536,-306.32996,865,146,0.702
93,6831,2,0,MAINE,100,MUSKIE E,-0.389,0.115,0.0204,0.0957,-0.229,-198.83536,883,88,0.798
93,10736,2,0,MAINE,100,HATHAWAY W,-0.46,0.047,0.031,0.1314,-0.1233,-254.32274,948,112,0.765
93,12002,52,0,MARYLAN,200,BEALL G,0.171,-0.668,0.0296,0.0724,-0.1879,-333.60858,946,158,0.703
93,10535,52,0,MARYLAN,200,MATHIAS C,-0.083,-0.955,0.0888,0.1284,-0.2203,-240.59322,804,108,0.741
93,10808,3,0,MASSACH,100,KENNEDY E,-0.457,-0.292,0.0664,0.0336,-0.2338,-158.41573,869,66,0.833
93,11201,3,0,MASSACH,200,BROOKE E,-0.173,-0.947,0.0914,0.0807,-0.1997,-216.87514,883,90,0.782
93,3824,23,0,MICHIGA,200,GRIFFIN R,0.328,-0.791,0.0216,0.11,-0.1418,-312.634,884,143,0.702
93,4148,23,0,MICHIGA,100,HART P,-0.461,-0.203,0.0634,0.0854,-0.166,-190.24603,912,84,0.812
93,10813,33,0,MINNESO,100,MONDALE W,-0.419,-0.027,0.043,0.1082,-0.1001,-149.82384,865,61,0.841
93,4728,33,0,MINNESO,100,HUMPHREY H,-0.347,-0.034,0.0238,0.0991,-0.223,-195.4971,969,84,0.817
93,8883,46,0,MISSISS,100,STENNIS J,-0.05,0.867,0.1346,0.0733,-0.1383,-210.24873,584,103,0.698
93,2822,46,0,MISSISS,100,EASTLAND J,0.064,0.893,0.1535,0.117,0.0052,-253.56448,811,120,0.732
93,12104,34,0,MISSOUR,100,EAGLETON T,-0.364,0.308,0.0181,0.1074,-0.2802,-249.71231,881,111,0.753
93,9141,34,0,MISSOUR,100,SYMINGTON S,-0.332,0.417,0.0469,0.1087,-0.2111,-196.42619,851,67,0.794
93,6442,64,0,MONTANA,100,METCALF L,-0.493,0.637,0.0202,0.1249,-0.1954,-408.21347,910,185,0.639
93,5967,64,0,MONTANA,100,MANSFIELD M,-0.534,0.771,0.037,0.1435,-0.0177,-300.42651,907,144,0.718
93,4660,35,0,NEBRASK,200,HRUSKA R,0.434,-0.25,0.0403,0.197,-0.2142,-192.32562,943,71,0.816
93,2267,35,0,NEBRASK,200,CURTIS C,0.509,-0.243,0.0532,0.2047,-0.121,-200.15079,933,84,0.807
93,1482,65,0,NEVADA,100,CANNON H,-0.191,0.529,0.0926,0.0469,-0.1992,-300.21368,905,134,0.718
93,688,65,0,NEVADA,100,BIBLE A,-0.21,0.588,0.0978,0.0503,-0.25,-282.88239,905,117,0.732
93,2087,4,0,NEW HAM,200,COTTON N,0.437,-0.407,0.0413,0.2361,-0.1936,-253.3622,738,112,0.709
93,10810,4,0,NEW HAM,100,MCINTYRE T,-0.312,0.216,0.0155,0.0946,-0.2993,-323.59232,920,147,0.703
93,1569,12,0,NEW JER,200,CASE C,-0.256,-0.96,0.0918,0.1669,-0.1979,-260.02866,960,116,0.763
93,10147,12,0,NEW JER,100,WILLIAMS H,-0.355,-0.295,0.0542,0.0287,-0.1061,-165.23602,910,69,0.834
93,14103,66,0,NEW MEX,200,DOMENICI P,0.207,-0.362,0.0246,0.1031,-0.1225,-337.92401,933,166,0.696
93,6611,66,0,NEW MEX,100,MONTOYA J,-0.208,0.262,0.0458,0.0609,-0.2069,-267.69189,897,120,0.742
93,4898,13,0,NEW YOR,200,JAVITS J,-0.181,-0.985,0.0843,0.1289,-0.2785,-215.9061,891,95,0.785
93,13100,13,0,NEW YOR,112,BUCKLEY J,0.495,-0.725,0.0449,0.1561,-0.1868,-310.39511,801,159,0.679
93,2987,47,0,NORTH C,100,ERVIN S,-0.008,1.202,0.2028,0.214,-0.0189,-311.29794,873,145,0.7
93,14105,47,0,NORTH C,200,HELMS J,0.55,0.654,0.0655,0.1122,-0.3718,-187.09819,942,81,0.82
93,1252,36,0,NORTH D,100,BURDICK Q,-0.345,0.439,0.0318,0.0743,-0.2885,-292.51486,975,136,0.741
93,10450,36,0,NORTH D,200,YOUNG M,0.147,0.032,0.0719,0.0489,-0.2409,-373.71091,887,171,0.656
93,10630,24,0,OHIO,200,TAFT R,0.262,-0.959,0.0493,0.0785,-0.1701,-390.66879,884,193,0.643
93,12108,24,0,OHIO,200,SAXBE W,0.247,-0.969,0.0612,0.0772,-0.2234,-189.0865,360,100,0.591
93,14073,24,0,OHIO,100,METZENBAUM,-0.476,0.198,0.0511,0.1716,-0.1803,-147.64999,441,71,0.715
93,14100,53,0,OKLAHOM,200,BARTLETT D,0.435,-0.164,0.0444,0.1625,-0.2121,-234.71416,956,107,0.782
93,12101,53,0,OKLAHOM,200,BELLMON H,0.316,-0.737,0.0169,0.1116,-0.1776,-305.09354,691,161,0.643
93,12107,72,0,OREGON,200,PACKWOOD B,0.129,-0.8,0.0641,0.0734,-0.121,-361.79678,804,189,0.638
93,11203,72,0,OREGON,200,HATFIELD M,0.059,-0.989,0.0862,0.1115,-0.1393,-502.47495,951,253,0.59
93,8301,14,0,PENNSYL,200,SCOTT H,0.144,-0.835,0.0641,0.0817,-0.1051,-361.77985,958,176,0.685
93,10557,14,0,PENNSYL,200,SCHWEIKER R,-0.013,-0.628,0.0491,0.0493,-0.0604,-403.58298,959,202,0.656
93,10818,5,0,RHODE I,100,PELL C,-0.333,-0.161,0.0351,0.0368,-0.1781,-245.6557,957,103,0.774
93,7229,5,0,RHODE I,100,PASTORE J,-0.26,0.012,0.0132,0.1034,-0.2256,-281.60898,968,131,0.748
93,9369,48,0,SOUTH C,200,THURMOND S,0.413,0.083,0.0561,0.1106,-0.1032,-231.4384,983,102,0.79
93,11204,48,0,SOUTH C,100,HOLLINGS E,-0.249,0.928,0.1393,0.052,-0.1501,-351.38077,881,182,0.671
93,13000,37,0,SOUTH D,100,ABOUREZK J,-0.704,0.696,0.0753,0.2854,-0.0889,-223.03264,904,93,0.781
93,6256,37,0,SOUTH D,100,MCGOVERN G,-0.551,0.345,0.0295,0.1938,-0.1806,-197.36327,886,88,0.8
93,11200,54,0,TENNESS,200,BAKER H,0.258,-0.537,0.0133,0.0885,-0.1363,-279.75223,787,130,0.701
93,10571,54,0,TENNESS,200,BROCK B,0.374,-0.528,0.0303,0.1585,-0.1401,-295.25626,852,137,0.707
93,10823,49,0,TEXAS,200,TOWER J,0.425,-0.257,0.055,0.1557,-0.1847,-240.94167,918,108,0.769
93,660,49,0,TEXAS,100,BENTSEN L,-0.138,0.401,0.0917,0.0373,-0.1644,-285.38663,826,135,0.708
93,6754,67,0,UTAH,100,MOSS F,-0.309,0.189,0.0163,0.0981,-0.2182,-220.19243,861,86,0.774
93,645,67,0,UTAH,200,BENNETT W,0.504,-0.439,0.0477,0.2521,-0.1217,-209.90172,735,105,0.752
93,10562,6,0,VERMONT,200,STAFFORD R,0.026,-0.663,0.0494,0.0519,-0.1331,-310.01514,913,155,0.712
93,52,6,0,VERMONT,200,AIKEN G,0.099,-0.533,0.0376,0.0481,0.0041,-403.69165,910,196,0.642
93,11048,40,0,VIRGINI,200,SCOTT W,0.511,0.86,0.0561,0.2253,-0.2998,-276.03824,863,124,0.726
93,10802,40,0,VIRGINI,328,BYRD H,0.108,0.966,0.1544,0.1758,-0.2817,-325.9606,954,155,0.711
93,5913,73,0,WASHING,100,MAGNUSON W,-0.311,0.3,0.0263,0.075,-0.2514,-241.75697,976,97,0.781
93,4851,73,0,WASHING,100,JACKSON H,-0.264,0.146,0.0088,0.0648,-0.1611,-298.29611,987,119,0.739
93,1366,56,0,WEST VI,100,BYRD R,-0.26,0.668,0.08,0.0231,-0.3143,-358.97412,986,170,0.695
93,7722,56,0,WEST VI,100,RANDOLPH J,-0.243,0.422,0.0562,0.0692,-0.0354,-320.96088,984,151,0.722
93,7638,25,0,WISCONS,100,PROXMIRE W,-0.494,0.925,0.0409,0.0665,-0.3059,-448.91953,987,215,0.635
93,10816,25,0,WISCONS,100,NELSON G,-0.542,0.421,0.0208,0.1557,-0.0739,-232.05571,918,98,0.777
93,6249,68,0,WYOMING,100,MCGEE G,-0.139,0.071,0.03,0.0589,-0.2247,-286.5593,796,134,0.698
93,11202,68,0,WYOMING,200,HANSEN C,0.479,-0.24,0.0544,0.1739,-0.0777,-177.57274,910,70,0.823
94,99905,99,0,USA,200,FORD,0.363,-0.932,0.0571,0.1793,-0.0005,-47.68186,127,20,0.687
94,8764,41,0,ALABAMA,100,SPARKMAN,-0.119,0.716,0.1473,0.0405,-0.1632,-410.88327,1054,191,0.677
94,12100,41,0,ALABAMA,100,ALLEN,0.097,1,0.153,0.2257,-0.1185,-388.06848,1100,186,0.703
94,12105,81,0,ALASKA,100,GRAVEL,-0.229,0.06,0.0182,0.0606,-0.3109,-412.16956,917,185,0.638
94,12109,81,0,ALASKA,200,STEVENS,0.158,-0.687,0.0269,0.087,-0.0825,-380.54602,1045,177,0.695
94,10804,61,0,ARIZONA,200,FANNIN,0.601,-0.136,0.0605,0.204,-0.1293,-166.23018,1073,72,0.856
94,3658,61,0,ARIZONA,200,GOLDWATER,0.641,-0.73,0.0508,0.1557,-0.1973,-168.66443,722,72,0.792
94,6151,42,0,ARKANSA,100,MCCLELLAN,0.014,0.685,0.1546,0.0475,-0.1653,-320.57755,962,154,0.717
94,14300,42,0,ARKANSA,100,BUMPERS,-0.316,0.542,0.0548,0.1143,-0.3122,-366.37833,1011,184,0.696
94,12103,71,0,CALIFOR,100,CRANSTON,-0.372,0.005,0.0339,0.0799,-0.2994,-264.15854,1065,113,0.78
94,10777,71,0,CALIFOR,100,TUNNEY,-0.293,-0.226,0.0453,0.0444,-0.1888,-184.69292,670,85,0.759
94,14104,62,0,COLORAD,100,HASKELL,-0.421,0.51,0.0246,0.1054,-0.2361,-292.0578,1044,130,0.756
94,14305,62,0,COLORAD,100,HART  G,-0.398,0.46,0.0198,0.1165,-0.2642,-300.52911,1061,127,0.753
94,12032,1,0,CONNECT,200,WEICKER,0.088,-0.907,0.065,0.0985,-0.1199,-461.9866,1010,223,0.633
94,7847,1,0,CONNECT,100,RIBICOFF,-0.341,-0.18,0.0402,0.0512,-0.2852,-329.58063,1090,134,0.739
94,14101,11,0,DELAWAR,100,BIDEN,-0.393,0.477,0.0134,0.0872,0.0245,-415.07285,975,186,0.653
94,11044,11,0,DELAWAR,200,ROTH,0.294,-0.653,0.0132,0.1168,-0.0847,-586.24554,1077,292,0.58
94,14309,43,0,FLORIDA,100,STONE,-0.143,0.535,0.1139,0.064,-0.2251,-509.24377,1131,243,0.637
94,13101,43,0,FLORIDA,100,CHILES,-0.204,0.565,0.0938,0.0513,-0.2493,-411.31546,1029,206,0.671
94,9174,44,0,GEORGIA,100,TALMADGE,-0.112,0.891,0.1585,0.0972,-0.0938,-373.66888,1009,171,0.691
94,14108,44,0,GEORGIA,100,NUNN,-0.097,0.777,0.1385,0.0545,-0.186,-416.94061,1125,207,0.69
94,4812,82,0,HAWAII,100,INOUYE,-0.32,0.163,0.0111,0.084,-0.207,-221.32063,807,110,0.76
94,3255,82,0,HAWAII,200,FONG,0.205,-0.579,0.0159,0.1137,-0.1069,-337.37869,936,158,0.697
94,11029,63,0,IDAHO,200,MCCLURE,0.485,-0.21,0.0497,0.1514,-0.0784,-283.60645,1023,129,0.758
94,1721,63,0,IDAHO,100,CHURCH,-0.368,0.462,0.0346,0.0934,-0.3013,-246.48428,837,106,0.745
94,13102,21,0,ILLINOI,100,STEVENSON,-0.317,-0.087,0.0264,0.0633,-0.2839,-277.74359,1087,130,0.775
94,11205,21,0,ILLINOI,200,PERCY,0.066,-0.876,0.0644,0.076,-0.1581,-325.95773,1017,159,0.726
94,10800,22,0,INDIANA,100,BAYH,-0.41,0.175,0.0189,0.1172,-0.0349,-144.36885,772,65,0.829
94,4154,22,0,INDIANA,100,HARTKE,-0.446,0.465,0.0202,0.1246,-0.2197,-214.51891,760,99,0.754
94,14102,31,0,IOWA,100,CLARK,-0.538,0.109,0.0474,0.168,0.0517,-189.72487,1141,78,0.847
94,10715,31,0,IOWA,100,CULVER,-0.488,-0.078,0.0407,0.0971,-0.1105,-172.43045,1054,69,0.849
94,10513,32,0,KANSAS,200,DOLE,0.269,-0.455,0.0204,0.1138,-0.0146,-312.02484,1014,147,0.735
94,10817,32,0,KANSAS,200,PEARSON,0.033,-0.543,0.0322,0.0502,-0.1107,-359.2251,1022,172,0.704
94,14106,51,0,KENTUCK,100,HUDDLESTON,-0.286,0.54,0.0817,0.0683,-0.4077,-313.80124,1019,140,0.735
94,14302,51,0,KENTUCK,100,FORD,-0.222,0.509,0.0815,0.0872,-0.2289,-350.99762,1056,171,0.717
94,14107,45,0,LOUISIA,100,JOHNSTON,-0.124,0.594,0.1201,0.0296,-0.1409,-395.10126,1045,172,0.685
94,5767,45,0,LOUISIA,100,LONG,-0.124,0.782,0.1205,0.026,0.0194,-441.01263,969,211,0.634
94,6831,2,0,MAINE,100,MUSKIE,-0.397,0.139,0.0203,0.0951,-0.2443,-237.07069,1058,108,0.799
94,10736,2,0,MAINE,100,HATHAWAY,-0.46,0.047,0.031,0.1314,-0.1233,-265.0712,1100,111,0.786
94,12002,52,0,MARYLAN,200,BEALL,0.171,-0.668,0.0296,0.0724,-0.1879,-336.85458,954,163,0.703
94,10535,52,0,MARYLAN,200,MATHIAS,-0.091,-0.973,0.0837,0.1379,-0.1876,-228.5885,943,111,0.785
94,10808,3,0,MASSACH,100,KENNEDY,-0.457,-0.292,0.0669,0.0234,-0.2224,-165.30167,959,61,0.842
94,11201,3,0,MASSACH,200,BROOKE,-0.197,-0.991,0.0961,0.0999,-0.1295,-187.66119,1044,84,0.835
94,4148,23,0,MICHIGA,100,HART  P,-0.456,-0.203,0.0702,0.0898,-0.1536,-155.85136,763,69,0.815
94,3824,23,0,MICHIGA,200,GRIFFIN,0.331,-0.74,0.0174,0.1382,-0.1383,-349.45724,999,172,0.705
94,10813,33,0,MINNESO,100,MONDALE,-0.413,0.016,0.0454,0.1144,-0.0598,-118.3724,833,46,0.868
94,4728,33,0,MINNESO,100,HUMPHREY,-0.341,-0.03,0.0197,0.1198,-0.2021,-175.50764,1124,69,0.855
94,2822,46,0,MISSISS,100,EASTLAND,0.056,0.905,0.1659,0.14,0.0476,-229.66042,803,100,0.751
94,8883,46,0,MISSISS,100,STENNIS,-0.062,0.867,0.1415,0.0898,-0.0848,-288.40039,944,119,0.737
94,12104,34,0,MISSOUR,100,EAGLETON,-0.359,0.309,0.0168,0.0905,-0.2243,-261.3989,1025,110,0.775
94,9141,34,0,MISSOUR,100,SYMINGTON,-0.34,0.452,0.0577,0.1197,-0.1794,-227.16469,828,98,0.76
94,6442,64,0,MONTANA,100,METCALF,-0.511,0.698,0.0228,0.1264,-0.2382,-340.83545,935,135,0.695
94,5967,64,0,MONTANA,100,MANSFIELD,-0.558,0.825,0.0448,0.1581,-0.0211,-307.19482,994,148,0.734
94,2267,35,0,NEBRASK,200,CURTIS,0.51,-0.256,0.05,0.2241,-0.0992,-177.6266,988,67,0.835
94,4660,35,0,NEBRASK,200,HRUSKA,0.432,-0.269,0.0352,0.2194,-0.2231,-204.72321,1009,84,0.816
94,1482,65,0,NEVADA,100,CANNON,-0.194,0.569,0.1039,0.0567,-0.1973,-385.94962,1016,185,0.684
94,14077,65,0,NEVADA,200,LAXALT,0.49,-0.277,0.0511,0.1995,-0.2833,-255.17049,942,114,0.763
94,10810,4,0,NEW HAM,100,MCINTYRE,-0.333,0.244,0.0202,0.1018,-0.2724,-299.71759,1026,125,0.747
94,14310,4,0,NEW HAM,100,DURKIN,-0.429,0.445,0.0186,0.0932,-0.2743,-215.85663,705,91,0.736
94,1569,12,0,NEW JER,200,CASE,-0.273,-0.954,0.094,0.1873,-0.1879,-185.99953,1087,84,0.843
94,10147,12,0,NEW JER,100,WILLIAMS,-0.356,-0.301,0.0571,0.0285,-0.0819,-192.75981,1058,81,0.833
94,14103,66,0,NEW MEX,200,DOMENICI,0.21,-0.362,0.0226,0.1004,-0.1269,-295.37036,1038,128,0.752
94,6611,66,0,NEW MEX,100,MONTOYA,-0.189,0.267,0.0562,0.0604,-0.2115,-314.92813,812,146,0.679
94,4898,13,0,NEW YOR,200,JAVITS,-0.184,-0.984,0.0845,0.139,-0.3065,-217.99057,1061,97,0.814
94,13100,13,0,NEW YOR,112,BUCKLEY,0.495,-0.725,0.0449,0.1561,-0.1868,-303.90326,778,147,0.677
94,14308,47,0,NORTH C,100,MORGAN,-0.217,0.976,0.1641,0.1167,-0.1699,-505.05286,1061,266,0.621
94,14105,47,0,NORTH C,200,HELMS,0.572,0.64,0.0546,0.119,-0.379,-228.198,1110,96,0.814
94,1252,36,0,NORTH D,100,BURDICK,-0.337,0.45,0.0351,0.0725,-0.2928,-411.79642,1108,203,0.69
94,10450,36,0,NORTH D,200,YOUNG,0.143,0.025,0.0727,0.0519,-0.2099,-336.70779,1016,152,0.718
94,14304,24,0,OHIO,100,GLENN,-0.207,0.059,0.02,0.0593,-0.0676,-291.58728,1010,119,0.749
94,10630,24,0,OHIO,200,TAFT,0.262,-0.959,0.0493,0.0785,-0.1701,-416.55057,1018,209,0.664
94,12101,53,0,OKLAHOM,200,BELLMON,0.285,-0.746,0.0176,0.1102,-0.1014,-448.06595,1016,227,0.643
94,14100,53,0,OKLAHOM,200,BARTLETT,0.435,-0.164,0.0444,0.1625,-0.2121,-247.1982,1070,107,0.794
94,11203,72,0,OREGON,200,HATFIELD,0.055,-0.99,0.0813,0.1153,-0.1399,-553.15063,1098,268,0.604
94,12107,72,0,OREGON,200,PACKWOOD,0.123,-0.801,0.0611,0.0762,-0.1213,-427.17694,1046,196,0.665
94,8301,14,0,PENNSYL,200,SCOTT  H,0.146,-0.843,0.0612,0.1057,-0.0996,-315.18582,1094,129,0.75
94,10557,14,0,PENNSYL,200,SCHWEIKER,0.044,-0.574,0.0313,0.0579,-0.0471,-461.07037,1077,247,0.652
94,10818,5,0,RHODE I,100,PELL,-0.337,-0.179,0.036,0.0237,-0.2203,-226.05621,1097,105,0.814
94,7229,5,0,RHODE I,100,PASTORE,-0.266,0.037,0.0207,0.1187,-0.1983,-299.34341,1124,135,0.766
94,9369,48,0,SOUTH C,200,THURMOND,0.41,0.073,0.0512,0.0972,-0.1043,-214.89615,1131,86,0.827
94,11204,48,0,SOUTH C,100,HOLLINGS,-0.254,0.933,0.1381,0.0555,-0.1585,-508.05865,1057,268,0.618
94,13000,37,0,SOUTH D,100,ABOUREZK,-0.704,0.696,0.0753,0.2854,-0.0889,-224.77365,1026,85,0.803
94,6256,37,0,SOUTH D,100,MCGOVERN,-0.554,0.329,0.0356,0.1914,-0.1805,-130.79697,845,58,0.857
94,11200,54,0,TENNESS,200,BAKER,0.257,-0.558,0.011,0.092,-0.0901,-298.26855,938,125,0.728
94,10571,54,0,TENNESS,200,BROCK,0.374,-0.528,0.0303,0.1585,-0.1401,-356.40689,928,169,0.681
94,660,49,0,TEXAS,100,BENTSEN,-0.14,0.403,0.0879,0.0362,-0.1812,-342.84558,920,161,0.689
94,10823,49,0,TEXAS,200,TOWER,0.415,-0.309,0.0475,0.1532,-0.1945,-271.85529,1088,121,0.779
94,6754,67,0,UTAH,100,MOSS,-0.287,0.166,0.0189,0.0952,-0.2155,-269.49878,968,123,0.757
94,14303,67,0,UTAH,200,GARN,0.457,-0.357,0.0554,0.1794,-0.2015,-259.05664,1048,111,0.781
94,10562,6,0,VERMONT,200,STAFFORD,0.024,-0.688,0.048,0.0602,-0.1197,-342.87137,1035,167,0.718
94,14307,6,0,VERMONT,100,LEAHY,-0.349,0.04,0.0142,0.0786,-0.0981,-206.92094,1087,81,0.827
94,10802,40,0,VIRGINI,328,BYRD H F,0.134,0.999,0.1512,0.2027,-0.2855,-361.22308,1085,167,0.717
94,11048,40,0,VIRGINI,200,SCOTT  W,0.511,0.86,0.0561,0.2253,-0.2998,-265.38821,1007,116,0.768
94,5913,73,0,WASHING,100,MAGNUSON,-0.314,0.315,0.0353,0.0832,-0.2364,-283.90134,1104,129,0.773
94,4851,73,0,WASHING,100,JACKSON,-0.265,0.154,0.015,0.0681,-0.1187,-264.6239,1142,107,0.793
94,7722,56,0,WEST VI,100,RANDOLPH,-0.244,0.476,0.0694,0.0781,0.0045,-416.98535,1139,211,0.693
94,1366,56,0,WEST VI,100,BYRD R C,-0.267,0.688,0.0815,0.0239,-0.3015,-420.82492,1134,216,0.69
94,10816,25,0,WISCONS,100,NELSON,-0.528,0.461,0.0267,0.1451,-0.1092,-263.15445,1074,110,0.783
94,7638,25,0,WISCONS,100,PROXMIRE,-0.495,1.036,0.0471,0.0495,-0.2441,-512.27985,1144,248,0.639
94,11202,68,0,WYOMING,200,HANSEN,0.476,-0.217,0.0515,0.157,-0.2103,-186.53932,1087,73,0.842
94,6249,68,0,WYOMING,100,MCGEE,-0.112,0.04,0.0353,0.0603,-0.2223,-304.99997,841,138,0.696
95,99906,99,0,USA,100,CARTER,-0.402,0.061,0.0444,0.1086,-0.2311,-66.81094,223,34,0.741
95,8764,41,0,ALABAMA,100,SPARKMAN,-0.115,0.715,0.1632,0.0515,-0.1453,-451.36584,878,222,0.598
95,12100,41,0,ALABAMA,100,ALLEN  J.,0.127,1.003,0.1528,0.2712,-0.1788,-210.41068,709,91,0.743
95,14517,41,0,ALABAMA,100,ALLEN  M.,0.119,0.427,0.11,0.1511,-0.3338,-68.30148,178,36,0.681
95,12109,81,0,ALASKA,200,STEVENS,0.162,-0.672,0.0243,0.0844,-0.0853,-402.56332,990,198,0.666
95,12105,81,0,ALASKA,100,GRAVEL,-0.169,-0.01,0.0228,0.0418,-0.2903,-306.3938,846,134,0.696
95,14502,61,0,ARIZONA,100,DECONCINI,-0.193,0.72,0.1304,0.0932,-0.2256,-481.63635,980,237,0.612
95,3658,61,0,ARIZONA,200,GOLDWATER,0.637,-0.798,0.0505,0.1599,-0.1582,-194.17676,750,92,0.772
95,14300,42,0,ARKANSA,100,BUMPERS,-0.322,0.545,0.0522,0.0982,-0.2835,-367.43326,920,173,0.671
95,6151,42,0,ARKANSA,100,MCCLELLAN,0.002,0.686,0.1652,0.0609,-0.1336,-44.12453,138,20,0.726
